PhraseId	SentenceId	Phrase	Sentiment
83780	4331	a throwback war movie that fails on so many levels	2
83781	4331	a throwback war movie	3
83782	4331	throwback war movie	2
83783	4331	war movie	2
83784	4331	that fails on so many levels	0
83785	4331	fails on so many levels	0
83786	4331	on so many levels	2
83787	4331	so many levels	2
83788	4331	, it should pay reparations to viewers .	0
83789	4331	it should pay reparations to viewers .	0
83790	4331	should pay reparations to viewers .	1
83791	4331	should pay reparations to viewers	1
83792	4331	pay reparations to viewers	0
83793	4331	pay reparations	2
83794	4331	reparations	2
83795	4331	to viewers	2
83796	4332	Blue Crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky `` Pretty Woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .	1
83797	4332	has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky `` Pretty Woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .	1
83798	4332	has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky `` Pretty Woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought	0
83799	4332	has all the trappings of an energetic , extreme-sports adventure , but	3
83800	4332	has all the trappings of an energetic , extreme-sports adventure ,	3
83801	4332	has all the trappings of an energetic , extreme-sports adventure	3
83802	4332	all the trappings of an energetic , extreme-sports adventure	3
83803	4332	all the trappings	2
83804	4332	the trappings	2
83805	4332	of an energetic , extreme-sports adventure	3
83806	4332	an energetic , extreme-sports adventure	3
83807	4332	energetic , extreme-sports adventure	3
83808	4332	, extreme-sports adventure	2
83809	4332	extreme-sports adventure	2
83810	4332	extreme-sports	2
83811	4332	ends up more of a creaky `` Pretty Woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought	1
83812	4332	up more of a creaky `` Pretty Woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought	2
83813	4332	more of a creaky `` Pretty Woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought	1
83814	4332	of a creaky `` Pretty Woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought	1
83815	4332	a creaky `` Pretty Woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought	0
83816	4332	a creaky `` Pretty Woman ''	1
83817	4332	creaky `` Pretty Woman ''	2
83818	4332	creaky	2
83819	4332	`` Pretty Woman ''	2
83820	4332	Pretty Woman ''	2
83821	4332	Woman ''	2
83822	4332	retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought	1
83823	4332	with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought	1
83824	4332	the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought	2
83825	4332	the emphasis on self-empowering schmaltz and	1
83826	4332	the emphasis on self-empowering schmaltz	2
83827	4332	on self-empowering schmaltz	2
83828	4332	self-empowering schmaltz	2
83829	4332	self-empowering	2
83830	4332	schmaltz	1
83831	4332	big-wave surfing that gives pic its title an afterthought	2
83832	4332	big-wave surfing	2
83833	4332	big-wave	2
83834	4332	that gives pic its title an afterthought	1
83835	4332	gives pic its title an afterthought	2
83836	4332	gives pic	2
83837	4332	its title an afterthought	2
83838	4332	an afterthought	2
83839	4332	afterthought	2
83840	4333	Yes they can swim , the title is merely Anne-Sophie Birot 's off-handed way of saying girls find adolescence difficult to wade through .	2
83841	4333	Yes they can swim	2
83842	4333	they can swim	3
83843	4333	can swim	2
83844	4333	, the title is merely Anne-Sophie Birot 's off-handed way of saying girls find adolescence difficult to wade through .	2
83845	4333	the title is merely Anne-Sophie Birot 's off-handed way of saying girls find adolescence difficult to wade through .	2
83846	4333	is merely Anne-Sophie Birot 's off-handed way of saying girls find adolescence difficult to wade through .	2
83847	4333	is merely Anne-Sophie Birot 's off-handed way of saying girls find adolescence difficult to wade through	1
83848	4333	is merely	2
83849	4333	Anne-Sophie Birot 's off-handed way of saying girls find adolescence difficult to wade through	2
83850	4333	Anne-Sophie Birot 's off-handed way	2
83851	4333	Anne-Sophie Birot 's	2
83852	4333	off-handed way	2
83853	4333	off-handed	1
83854	4333	of saying girls find adolescence difficult to wade through	2
83855	4333	saying girls find adolescence difficult to wade through	3
83856	4333	girls find adolescence difficult to wade through	2
83857	4333	find adolescence difficult to wade through	1
83858	4333	adolescence difficult to wade through	1
83859	4333	difficult to wade through	1
83860	4333	to wade through	1
83861	4333	wade through	1
83862	4334	It establishes its ominous mood and tension swiftly , and if the suspense never rises to a higher level , it is nevertheless maintained throughout .	3
83863	4334	It establishes its ominous mood and tension swiftly , and if the suspense never rises to a higher level , it is nevertheless maintained throughout	3
83864	4334	It establishes its ominous mood and tension swiftly , and	3
83865	4334	It establishes its ominous mood and tension swiftly ,	2
83866	4334	It establishes its ominous mood and tension swiftly	2
83867	4334	establishes its ominous mood and tension swiftly	2
83868	4334	establishes its ominous mood and tension	3
83869	4334	its ominous mood and tension	2
83870	4334	ominous mood and tension	1
83871	4334	mood and tension	2
83872	4334	mood and	2
83873	4334	if the suspense never rises to a higher level , it is nevertheless maintained throughout	3
83874	4334	if the suspense never rises to a higher level	1
83875	4334	the suspense never rises to a higher level	1
83876	4334	the suspense	2
83877	4334	never rises to a higher level	1
83878	4334	rises to a higher level	3
83879	4334	to a higher level	3
83880	4334	a higher level	2
83881	4334	higher level	3
83882	4334	, it is nevertheless maintained throughout	2
83883	4334	it is nevertheless maintained throughout	2
83884	4334	is nevertheless maintained throughout	2
83885	4334	is nevertheless	2
83886	4334	maintained throughout	2
83887	4335	The script is smart and dark - hallelujah for small favors .	3
83888	4335	is smart and dark - hallelujah for small favors .	3
83889	4335	is smart and dark - hallelujah for small favors	3
83890	4335	smart and dark - hallelujah for small favors	3
83891	4335	smart and dark -	3
83892	4335	smart and dark	3
83893	4335	hallelujah for small favors	3
83894	4335	hallelujah	2
83895	4335	for small favors	2
83896	4335	small favors	2
83897	4336	As part of Mr. Dong 's continuing exploration of homosexuality in America , Family Fundamentals is an earnest study in despair .	3
83898	4336	As part of Mr. Dong 's continuing exploration of homosexuality in America	2
83899	4336	part of Mr. Dong 's continuing exploration of homosexuality in America	2
83900	4336	of Mr. Dong 's continuing exploration of homosexuality in America	2
83901	4336	Mr. Dong 's continuing exploration of homosexuality in America	2
83902	4336	Mr. Dong 's continuing exploration	2
83903	4336	Mr. Dong 's	2
83904	4336	continuing exploration	2
83905	4336	continuing	2
83906	4336	of homosexuality in America	2
83907	4336	homosexuality in America	2
83908	4336	homosexuality	2
83909	4336	, Family Fundamentals is an earnest study in despair .	2
83910	4336	Family Fundamentals is an earnest study in despair .	2
83911	4336	is an earnest study in despair .	2
83912	4336	is an earnest study in despair	4
83913	4336	an earnest study in despair	3
83914	4336	an earnest study	3
83915	4336	earnest study	3
83916	4336	in despair	2
83917	4337	Makes the case for a strong education and good teachers being more valuable in the way they help increase an average student 's self-esteem , and not strictly in the knowledge imparted .	3
83918	4337	the case for a strong education and good teachers being more valuable in the way they help increase an average student 's self-esteem , and not strictly in the knowledge imparted .	2
83919	4337	the case for a strong education and good teachers being more valuable in the way they help increase an average student 's self-esteem , and not strictly in the knowledge imparted	3
83920	4337	the case for a strong education and good teachers being more valuable in the way they help increase an average student 's self-esteem	3
83921	4337	for a strong education and good teachers being more valuable in the way they help increase an average student 's self-esteem	3
83922	4337	a strong education and good teachers being more valuable in the way they help increase an average student 's self-esteem	2
83923	4337	a strong education and	3
83924	4337	a strong education	2
83925	4337	strong education	3
83926	4337	good teachers being more valuable in the way they help increase an average student 's self-esteem	2
83927	4337	good teachers	2
83928	4337	teachers	2
83929	4337	being more valuable in the way they help increase an average student 's self-esteem	3
83930	4337	being more valuable	2
83931	4337	more valuable	3
83932	4337	in the way they help increase an average student 's self-esteem	3
83933	4337	the way they help increase an average student 's self-esteem	3
83934	4337	they help increase an average student 's self-esteem	3
83935	4337	help increase an average student 's self-esteem	3
83936	4337	increase an average student 's self-esteem	2
83937	4337	increase	2
83938	4337	an average student 's self-esteem	2
83939	4337	an average student 's	2
83940	4337	average student 's	2
83941	4337	student 's	2
83942	4337	, and not strictly in the knowledge imparted	3
83943	4337	and not strictly in the knowledge imparted	2
83944	4337	not strictly in the knowledge imparted	2
83945	4337	strictly in the knowledge imparted	2
83946	4337	in the knowledge imparted	3
83947	4337	the knowledge imparted	2
83948	4337	knowledge imparted	2
83949	4337	imparted	2
83950	4338	Diane Lane 's sophisticated performance ca n't rescue Adrian Lyne 's Unfaithful from its sleazy moralizing .	1
83951	4338	Diane Lane 's sophisticated performance	4
83952	4338	Diane Lane 's	2
83953	4338	Lane 's	2
83954	4338	sophisticated performance	4
83955	4338	ca n't rescue Adrian Lyne 's Unfaithful from its sleazy moralizing .	0
83956	4338	ca n't rescue Adrian Lyne 's Unfaithful from its sleazy moralizing	2
83957	4338	rescue Adrian Lyne 's Unfaithful from its sleazy moralizing	1
83958	4338	rescue Adrian Lyne 's Unfaithful	2
83959	4338	Adrian Lyne 's Unfaithful	2
83960	4338	Adrian Lyne 's	2
83961	4338	Adrian	2
83962	4338	from its sleazy moralizing	1
83963	4338	its sleazy moralizing	0
83964	4338	sleazy moralizing	1
83965	4338	sleazy	1
